pedido_id,date_id,data,horario,endereco,pizza_id,pizza,quantidade,valor_total
1074,15,2024-01-15,22:40:00,"Jardim Vieira, 66, Cônego Pinheiro 1ª Seção, 79195-346 Peixoto da Prata / PR",8,Vegetariana,2,95.8
1075,5,2024-01-05,18:15:00,"Rodovia Mateus Monteiro, 20, Horto Florestal, 12428101 Nogueira / PE",1,Margherita,2,79.8
1076,7,2024-01-07,18:15:00,"Fazenda Lorenzo Teixeira, 18, Vila Real 2ª Seção, 00984360 Caldeira da Serra / TO",6,Quatro Queijos,3,146.7
1077,41,2024-02-10,23:10:00,"Estrada de Carvalho, 9, Jatobá, 13877835 Ramos / TO",3,Mussarela,1,41.9
1078,42,2024-02-11,23:30:00,"Chácara de da Rosa, 6, Cidade Jardim Taquaril, 46802504 Araújo / AP",1,Margherita,2,79.8
1079,41,2024-02-10,18:40:00,"Fazenda Cardoso, 97, Santa Efigênia, 90241441 Marques / PR",8,Vegetariana,1,47.9
1080,56,2024-02-25,22:40:00,"Feira da Mota, Copacabana, 57750-209 Cavalcanti das Pedras / AP",8,Vegetariana,2,95.8
1081,77,2024-03-17,21:10:00,"Recanto Marques, 81, Madre Gertrudes, 81856632 Andrade / AM",4,Portuguesa,2,93.8
1082,39,2024-02-08,23:50:00,"Avenida Moreira, 2, Alto Dos Pinheiros, 43182-211 Moreira do Oeste / GO",10,Banana com Canela,3,131.7
1083,60,2024-02-29,19:50:00,"Campo Cauê Lima, 23, Santa Margarida, 72795389 Cassiano do Campo / SE",6,Quatro Queijos,1,48.9
1084,36,2024-02-05,23:50:00,"Quadra de da Conceição, Marmiteiros, 94364660 da Mota Paulista / AP",6,Quatro Queijos,3,146.7
1085,86,2024-03-26,20:45:00,"Avenida de Borges, 879, Serrano, 47609-753 Santos de Minas / PR",6,Quatro Queijos,1,48.9
1086,17,2024-01-17,20:45:00,"Jardim Murilo da Paz, 37, Flavio De Oliveira, 19019737 Teixeira de Minas / PB",8,Vegetariana,3,143.7
1087,8,2024-01-08,23:00:00,"Vila Nicolas da Costa, 65, Vila Madre Gertrudes 4ª Seção, 71093-638 Azevedo do Norte / PB",7,Pepperoni,3,158.7
1088,6,2024-01-06,20:00:00,"Trevo Eduardo Siqueira, 97, Concórdia, 50947354 Carvalho Paulista / RN",2,Calabresa,3,128.7
1089,72,2024-03-12,23:10:00,"Via de Azevedo, Salgado Filho, 63862-312 Ribeiro / PI",10,Banana com Canela,1,43.9
1090,63,2024-03-03,20:45:00,"Campo de Nogueira, 41, Conjunto Serra Verde, 76010850 Farias / PE",2,Calabresa,1,42.9
1091,42,2024-02-11,19:15:00,"Viaduto Aragão, Vila São Dimas, 62451285 Ribeiro / PA",10,Banana com Canela,3,131.7
1092,50,2024-02-19,21:45:00,"Residencial de Nogueira, 28, Conjunto Santa Maria, 95567040 Marques da Mata / PR",4,Portuguesa,2,93.8
1093,24,2024-01-24,23:00:00,"Chácara de das Neves, 22, São Lucas, 81451053 Leão / TO",2,Calabresa,1,42.9
1094,49,2024-02-18,19:20:00,"Distrito da Conceição, 85, Minas Caixa, 16533-172 da Luz / RJ",1,Margherita,2,79.8
1095,47,2024-02-16,20:15:00,"Rua Davi Luiz Almeida, 56, Guaratã, 64465-758 Borges do Oeste / RR",1,Margherita,3,119.7
1096,42,2024-02-11,19:10:00,"Residencial de Moura, 70, Heliopolis, 87306-422 Borges / AM",7,Pepperoni,2,105.8
1097,20,2024-01-20,19:50:00,"Travessa Teixeira, 93, Camargos, 73854249 Moraes do Campo / PE",2,Calabresa,3,128.7
1098,28,2024-01-28,21:15:00,"Lagoa Sá, 85, Corumbiara, 04928-463 da Luz / PB",9,Chocolate,3,134.7
1099,70,2024-03-10,18:50:00,"Praia Maria Sophia Vargas, 18, Casa Branca, 74838-562 Campos Paulista / BA",6,Quatro Queijos,3,146.7
1100,4,2024-01-04,20:00:00,"Aeroporto de Andrade, 63, Brasil Industrial, 14175720 Gomes / SP",9,Chocolate,1,44.9
1101,1,2024-01-01,23:50:00,"Rua de Martins, 99, Vila Santo Antônio Barroquinha, 40110-390 Araújo / MA",7,Pepperoni,2,105.8
1102,36,2024-02-05,22:45:00,"Quadra Caio Castro, 70, Santo Agostinho, 87662798 Farias / RO",1,Margherita,3,119.7
1103,85,2024-03-25,21:20:00,"Setor Rezende, 13, Paraíso, 53695-831 Albuquerque de Campos / SE",3,Mussarela,3,125.7
1104,52,2024-02-21,21:15:00,"Distrito Stella Lopes, 873, Barão Homem De Melo 1ª Seção, 87822-136 Souza das Pedras / MS",4,Portuguesa,2,93.8
1105,46,2024-02-15,20:10:00,"Avenida Thiago Pires, 7, Diamante, 27994394 Carvalho / ES",3,Mussarela,1,41.9
1106,77,2024-03-17,23:15:00,"Vale Thiago da Conceição, 5, Santana Do Cafezal, 35866359 Nunes / PI",3,Mussarela,1,41.9
1107,68,2024-03-08,19:45:00,"Vereda Ryan Pires, 852, Jardim Do Vale, 59744-172 Novaes dos Dourados / PA",2,Calabresa,2,85.8
1108,40,2024-02-09,23:20:00,"Passarela Costa, 60, Vila Califórnia, 70841-502 Novaes das Flores / AP",4,Portuguesa,3,140.7
1109,5,2024-01-05,21:15:00,"Avenida de Ferreira, 280, São Lucas, 20896476 Brito / RS",3,Mussarela,3,125.7
1110,41,2024-02-10,22:10:00,"Conjunto Alexia Rezende, 6, Santa Tereza, 43551468 Porto / MG",7,Pepperoni,3,158.7
1111,38,2024-02-07,19:40:00,"Alameda Marcos Vinicius Montenegro, Minas Brasil, 21556-878 Camargo / MA",7,Pepperoni,1,52.9
1112,22,2024-01-22,18:10:00,"Viela de Cardoso, 50, Serra, 40656-787 Camargo Alegre / CE",5,Frango com Catupiry,3,149.7
1113,64,2024-03-04,18:45:00,"Vila Rhavi Sousa, 6, Flamengo, 92226966 Almeida / CE",6,Quatro Queijos,2,97.8
1114,88,2024-03-28,23:50:00,"Área Araújo, 44, Nova Gameleira, 23839592 Gomes / RS",1,Margherita,2,79.8
1115,31,2024-01-31,20:15:00,"Largo de da Rosa, 5, São Vicente, 04152520 Pastor do Oeste / MT",9,Chocolate,3,134.7
1116,86,2024-03-26,22:20:00,"Favela Enrico Guerra, 4, Conjunto Minas Caixa, 98412-761 Dias da Mata / DF",10,Banana com Canela,1,43.9
1117,78,2024-03-18,22:20:00,"Parque Nogueira, 89, Fernão Dias, 02687-033 Pinto da Mata / PB",9,Chocolate,1,44.9
1118,79,2024-03-19,21:50:00,"Campo Barbosa, 31, Palmeiras, 15213244 Siqueira / MA",2,Calabresa,1,42.9
1119,14,2024-01-14,18:00:00,"Passarela de Vieira, 86, Vitoria Da Conquista, 53709-153 Sales / RR",6,Quatro Queijos,1,48.9
1120,7,2024-01-07,21:45:00,"Pátio Cardoso, 655, Cruzeiro, 29031-832 da Cruz / RJ",7,Pepperoni,3,158.7
1121,60,2024-02-29,23:20:00,"Viaduto Pietra Aragão, 58, Estoril, 70847623 Silva da Serra / RS",5,Frango com Catupiry,3,149.7
1122,57,2024-02-26,19:40:00,"Loteamento Emilly Peixoto, 842, Pantanal, 76523-578 Teixeira de Goiás / MT",5,Frango com Catupiry,2,99.8
1123,26,2024-01-26,19:30:00,"Fazenda Camila Pastor, 43, Cruzeiro, 00496-335 Mendonça do Galho / PR",2,Calabresa,2,85.8
1124,33,2024-02-02,21:00:00,"Trecho Andrade, 18, Novo Glória, 88843-684 Pires / PB",10,Banana com Canela,3,131.7
1125,84,2024-03-24,21:30:00,"Lagoa Léo Albuquerque, 91, Ambrosina, 63753-565 Campos Verde / MS",3,Mussarela,1,41.9
1126,9,2024-01-09,23:15:00,"Lagoa Ana Cecília Vasconcelos, 9, Vila Da Amizade, 45733016 Dias / MS",7,Pepperoni,3,158.7
1127,60,2024-02-29,23:45:00,"Campo de Lima, 206, Canadá, 52345-038 Lima da Praia / MT",1,Margherita,3,119.7
1128,73,2024-03-13,22:30:00,"Avenida Davi Costa, 928, Araguaia, 76794-683 Pereira da Serra / BA",3,Mussarela,3,125.7
1129,20,2024-01-20,23:20:00,"Distrito Raquel Costela, 11, Santa Helena, 35143-538 Sousa Verde / AL",7,Pepperoni,2,105.8
1130,13,2024-01-13,21:15:00,"Alameda de Mendonça, 933, Santo André, 99631768 Lopes de Pereira / BA",1,Margherita,1,39.9
1131,66,2024-03-06,18:40:00,"Colônia Rios, 8, Solar Do Barreiro, 05832-878 Moreira / AM",2,Calabresa,3,128.7
1132,87,2024-03-27,18:15:00,"Rua de Costela, 86, Cônego Pinheiro 1ª Seção, 73616915 da Cruz de Albuquerque / AC",9,Chocolate,1,44.9
1133,59,2024-02-28,20:10:00,"Chácara Henrique Lopes, 29, Ouro Preto, 63836705 Barros dos Dourados / MS",2,Calabresa,3,128.7
1134,5,2024-01-05,23:10:00,"Rodovia Aparecida, 445, Delta, 15702159 Novaes / MS",9,Chocolate,3,134.7
1135,2,2024-01-02,20:20:00,"Alameda Clara Melo, 35, Barroca, 86400-468 Sampaio / AM",2,Calabresa,2,85.8
1136,64,2024-03-04,18:45:00,"Distrito Lunna Araújo, 30, Trevo, 28785-156 Vasconcelos / TO",8,Vegetariana,3,143.7
1137,68,2024-03-08,18:15:00,"Quadra Matteo Abreu, 449, Vila Inestan, 11335-655 Cavalcanti da Prata / SC",5,Frango com Catupiry,1,49.9
1138,54,2024-02-23,20:15:00,"Vale Moreira, Pirineus, 44443443 Ferreira de Minas / SE",5,Frango com Catupiry,1,49.9
1139,50,2024-02-19,22:30:00,"Morro de Fogaça, 330, Barroca, 78657-415 Montenegro / AP",4,Portuguesa,1,46.9
1140,4,2024-01-04,18:30:00,"Praça Gael Abreu, 29, Lagoinha Leblon, 50092-914 Costa / PI",5,Frango com Catupiry,1,49.9
1141,89,2024-03-29,21:10:00,"Avenida Asafe Alves, 40, Granja Werneck, 92848657 Souza / SE",7,Pepperoni,3,158.7
1142,23,2024-01-23,18:45:00,"Condomínio Nunes, 57, Suzana, 65346965 Carvalho de da Mata / ES",8,Vegetariana,1,47.9
1143,51,2024-02-20,21:30:00,"Largo Emanuella da Cunha, 4, Europa, 55306978 Oliveira / RR",6,Quatro Queijos,2,97.8
1144,5,2024-01-05,20:20:00,"Fazenda Gabrielly Jesus, 366, Diamante, 69803-311 da Rocha de Carvalho / RN",1,Margherita,2,79.8
1145,68,2024-03-08,20:30:00,"Fazenda Rocha, 34, Maria Goretti, 41112683 Leão do Norte / PI",2,Calabresa,1,42.9
1146,6,2024-01-06,20:50:00,"Viaduto Catarina Pimenta, 24, Providencia, 10033544 da Costa / RO",6,Quatro Queijos,3,146.7
1147,12,2024-01-12,20:10:00,"Residencial Yuri Abreu, 2, São Geraldo, 37456328 Machado de Minas / PI",7,Pepperoni,1,52.9
1148,3,2024-01-03,22:50:00,"Vereda Arthur Porto, Braúnas, 35821-016 Moraes da Praia / ES",5,Frango com Catupiry,3,149.7
1149,10,2024-01-10,22:15:00,"Morro Sales, 89, Senhor Dos Passos, 02080-368 da Cunha / PE",8,Vegetariana,1,47.9
1150,26,2024-01-26,19:45:00,"Morro Gonçalves, 16, Vila Piratininga Venda Nova, 71275-854 Pinto de Caldeira / AP",8,Vegetariana,2,95.8
1151,18,2024-01-18,22:15:00,"Setor Cecilia Sousa, 3, Horto, 35905578 Aparecida / MA",6,Quatro Queijos,2,97.8
1152,67,2024-03-07,22:30:00,"Vereda da Conceição, 2, Miramar, 30684611 Casa Grande / SC",5,Frango com Catupiry,1,49.9
1153,68,2024-03-08,21:50:00,"Área de Cunha, 765, Delta, 46381-583 Fonseca / MT",5,Frango com Catupiry,2,99.8
1154,50,2024-02-19,19:30:00,"Fazenda Melo, 12, Zilah Sposito, 91558882 Ribeiro Alegre / RN",9,Chocolate,2,89.8
1155,18,2024-01-18,19:20:00,"Rua Rezende, 563, Ernesto Nascimento, 10235618 Nogueira de Siqueira / AM",8,Vegetariana,1,47.9
1156,59,2024-02-28,20:15:00,"Rodovia Juan Ramos, 91, Antonio Ribeiro De Abreu 1ª Seção, 85348527 Fernandes Verde / BA",6,Quatro Queijos,3,146.7
1157,3,2024-01-03,22:10:00,"Ladeira Alves, 16, Conjunto Bonsucesso, 93260241 Santos Alegre / MA",5,Frango com Catupiry,2,99.8
1158,65,2024-03-05,19:50:00,"Lagoa Brito, 34, Miramar, 24105360 da Conceição do Oeste / PR",8,Vegetariana,1,47.9
1159,77,2024-03-17,20:10:00,"Recanto Marcelo da Cruz, 26, Solimoes, 78236-078 Alves / PI",4,Portuguesa,3,140.7
1160,84,2024-03-24,19:00:00,"Praia de da Paz, 88, São Geraldo, 93845631 Farias / PA",3,Mussarela,2,83.8
1161,77,2024-03-17,22:10:00,"Rua Antonella da Luz, 89, Dom Cabral, 76498-505 Abreu / MS",10,Banana com Canela,1,43.9
1162,32,2024-02-01,19:15:00,"Travessa de Nogueira, 9, Vila Pinho, 15662113 Montenegro do Amparo / RN",1,Margherita,2,79.8
1163,46,2024-02-15,18:30:00,"Praça de Peixoto, 344, Jardim Guanabara, 55162064 Ramos / PA",9,Chocolate,1,44.9
1164,40,2024-02-09,20:00:00,"Via de Montenegro, 3, Vila Dos Anjos, 85831597 Gomes da Mata / ES",3,Mussarela,3,125.7
1165,37,2024-02-06,23:50:00,"Via de Cassiano, 2, Barro Preto, 90144-467 Gonçalves de Ramos / SC",10,Banana com Canela,1,43.9
1166,11,2024-01-11,18:40:00,"Largo Moraes, 364, Casa Branca, 90727-390 Almeida Alegre / ES",9,Chocolate,1,44.9
1167,24,2024-01-24,23:40:00,"Aeroporto Ana Júlia da Costa, 85, Europa, 25621208 Barros das Flores / AM",6,Quatro Queijos,3,146.7
1168,48,2024-02-17,23:15:00,"Quadra Ravi Rezende, 422, Universo, 33036-555 Machado / AL",6,Quatro Queijos,3,146.7
1169,52,2024-02-21,18:20:00,"Ladeira de Aragão, 56, Jatobá, 51462-753 da Paz do Campo / AC",10,Banana com Canela,1,43.9
1170,82,2024-03-22,20:30:00,"Núcleo de Freitas, 59, Lindéia, 03872-798 Viana / RO",6,Quatro Queijos,1,48.9
1171,59,2024-02-28,21:45:00,"Quadra Campos, 1, Buritis, 79871717 Campos Grande / AP",4,Portuguesa,1,46.9
1172,20,2024-01-20,20:40:00,"Rodovia de Cavalcanti, 39, Independência, 87340-721 Caldeira de Rezende / SC",6,Quatro Queijos,2,97.8
1173,29,2024-01-29,21:40:00,"Setor Kaique da Conceição, Grajaú, 13077372 Sousa / TO",10,Banana com Canela,1,43.9
1174,74,2024-03-14,18:20:00,"Travessa Sara Peixoto, 666, Novo Aarão Reis, 02872-765 Melo / AL",2,Calabresa,1,42.9
1175,44,2024-02-13,18:30:00,"Rua Sales, 73, Vila Novo São Lucas, 60454650 Pinto / RO",4,Portuguesa,2,93.8
1176,26,2024-01-26,21:45:00,"Esplanada Mathias Pastor, 8, Barão Homem De Melo 3ª Seção, 89018428 Novaes dos Dourados / PI",5,Frango com Catupiry,3,149.7
1177,25,2024-01-25,22:45:00,"Vale Silva, 28, Candelaria, 19767-345 Marques Alegre / SE",1,Margherita,1,39.9
1178,51,2024-02-20,23:30:00,"Chácara Machado, 60, Cônego Pinheiro 1ª Seção, 17257673 Oliveira da Praia / TO",10,Banana com Canela,3,131.7
1179,88,2024-03-28,18:15:00,"Residencial Bianca Cavalcante, 6, Vila São Paulo, 74242422 Lima do Amparo / ES",6,Quatro Queijos,3,146.7
1180,22,2024-01-22,21:40:00,"Vale Moreira, 6, Jardim Montanhês, 35648-035 Casa Grande da Praia / BA",2,Calabresa,1,42.9
1181,45,2024-02-14,19:45:00,"Sítio de da Luz, Mangueiras, 75499823 Gomes da Praia / RJ",7,Pepperoni,1,52.9
1182,63,2024-03-03,23:30:00,"Morro Andrade, 186, Canadá, 77821-027 Câmara / MS",9,Chocolate,2,89.8
1183,32,2024-02-01,22:50:00,"Estrada da Cruz, 61, Liberdade, 24509930 Pereira / RS",6,Quatro Queijos,3,146.7
1184,16,2024-01-16,19:15:00,"Vila de Araújo, Aarão Reis, 41666-671 Vargas / RS",5,Frango com Catupiry,3,149.7
1185,36,2024-02-05,21:20:00,"Colônia Aragão, 52, São Francisco Das Chagas, 47490-619 Araújo / SE",9,Chocolate,3,134.7
1186,68,2024-03-08,22:15:00,"Via Fonseca, 66, Vila Maria, 79350-558 Mendonça Alegre / AP",1,Margherita,1,39.9
1187,19,2024-01-19,20:30:00,"Praia Thomas Ferreira, 13, Barão Homem De Melo 3ª Seção, 79515-189 Aragão do Oeste / RS",4,Portuguesa,2,93.8
1188,65,2024-03-05,21:40:00,"Sítio Pereira, 94, Conjunto Providencia, 85614-881 Martins / PB",1,Margherita,2,79.8
1189,63,2024-03-03,20:45:00,"Ladeira Nogueira, 71, Prado, 65729-789 Camargo de Goiás / SE",1,Margherita,2,79.8
1190,69,2024-03-09,22:45:00,"Lago Calebe Nunes, 123, Marieta 3ª Seção, 79143-056 Santos da Mata / AC",1,Margherita,2,79.8
1191,56,2024-02-25,22:45:00,"Travessa Brayan Aragão, 2, Bernadete, 34497558 Pastor da Prata / PA",2,Calabresa,3,128.7
1192,2,2024-01-02,18:00:00,"Largo Vitória Ramos, 61, Guarani, 48934008 Costela / AM",8,Vegetariana,3,143.7
1193,63,2024-03-03,22:30:00,"Vereda Freitas, 87, Nova Gameleira, 53663-835 Azevedo dos Dourados / RN",5,Frango com Catupiry,2,99.8
1194,87,2024-03-27,23:40:00,"Trevo Oliveira, 124, Ribeiro De Abreu, 41773-325 Cunha / RO",3,Mussarela,3,125.7
1195,18,2024-01-18,23:50:00,"Quadra João Farias, 19, Vista Alegre, 10905904 da Paz da Serra / RS",10,Banana com Canela,3,131.7
1196,50,2024-02-19,20:45:00,"Viela de Montenegro, 366, Boa Viagem, 40086-694 Aragão do Oeste / SP",8,Vegetariana,1,47.9
1197,53,2024-02-22,21:15:00,"Sítio Luigi Costa, 455, Vila São Francisco, 46037612 Moreira / DF",7,Pepperoni,1,52.9
1198,7,2024-01-07,21:30:00,"Loteamento João Miguel Costa, 73, Rio Branco, 04838-431 Vargas Grande / TO",6,Quatro Queijos,3,146.7
1199,82,2024-03-22,22:20:00,"Morro Anthony Gabriel Nunes, 85, Conjunto Santa Maria, 66525785 Peixoto dos Dourados / AM",4,Portuguesa,2,93.8
1200,81,2024-03-21,22:00:00,"Alameda de da Luz, 10, Camponesa 1ª Seção, 48283173 Fernandes de Nascimento / AM",3,Mussarela,2,83.8
1201,5,2024-01-05,22:00:00,"Campo de Novais, 955, Saudade, 55749737 Costa / PB",8,Vegetariana,3,143.7
1202,37,2024-02-06,19:45:00,"Parque de Barros, 324, Trevo, 25292-435 Fernandes / MT",10,Banana com Canela,2,87.8
1203,35,2024-02-04,20:10:00,"Praia de Silveira, 91, Vila Mangueiras, 00992-517 Castro da Mata / RN",9,Chocolate,1,44.9
1204,64,2024-03-04,20:00:00,"Setor Teixeira, 74, Beija Flor, 75067-420 Vargas / PE",7,Pepperoni,2,105.8
1205,48,2024-02-17,21:45:00,"Largo de Pastor, 90, Belvedere, 19918-106 Montenegro de Araújo / ES",9,Chocolate,3,134.7
1206,29,2024-01-29,22:15:00,"Vereda Liam Melo, 424, Ouro Preto, 08519601 Farias de Goiás / SC",6,Quatro Queijos,1,48.9
1207,61,2024-03-01,19:40:00,"Largo Costa, Esperança, 41111984 Cunha / AC",2,Calabresa,3,128.7
1208,1,2024-01-01,20:40:00,"Colônia Luiz Fernando Viana, 38, Venda Nova, 31046-804 Brito de Silveira / RN",10,Banana com Canela,3,131.7
1209,61,2024-03-01,19:45:00,"Sítio de Castro, 67, Vila Novo São Lucas, 17499-610 da Rosa de Andrade / RO",10,Banana com Canela,3,131.7
1210,33,2024-02-02,22:30:00,"Largo Lara Rodrigues, 647, Carlos Prates, 16065-258 Câmara / MT",3,Mussarela,3,125.7
1211,38,2024-02-07,23:00:00,"Parque Thales Farias, Vila Califórnia, 69327359 Carvalho / MG",3,Mussarela,1,41.9
1212,49,2024-02-18,22:10:00,"Lagoa de Montenegro, 3, Mangueiras, 56259572 Cunha do Galho / PR",8,Vegetariana,1,47.9
1213,5,2024-01-05,18:00:00,"Quadra Ribeiro, 43, Flamengo, 00618-220 Moreira / SC",10,Banana com Canela,1,43.9
1214,38,2024-02-07,18:20:00,"Via Almeida, 5, Mala E Cuia, 54881996 Costela do Campo / PA",1,Margherita,3,119.7
1215,29,2024-01-29,23:30:00,"Setor de Correia, 364, Urca, 35333-361 Sales de Carvalho / RS",2,Calabresa,2,85.8
1216,61,2024-03-01,20:10:00,"Lagoa Montenegro, 34, Vila Trinta E Um De Março, 73480-212 Nogueira / AM",5,Frango com Catupiry,1,49.9
1217,41,2024-02-10,19:40:00,"Largo Stella Pires, 90, Santa Efigênia, 12898-873 Pacheco / CE",7,Pepperoni,1,52.9
1218,45,2024-02-14,19:50:00,"Morro de Ribeiro, Cidade Jardim, 44362062 Sá de Araújo / MT",4,Portuguesa,2,93.8
1219,39,2024-02-08,22:10:00,"Jardim de Abreu, 36, Santo Antônio, 60948-099 Montenegro / TO",5,Frango com Catupiry,2,99.8
1220,2,2024-01-02,22:40:00,"Chácara Ana Carolina Ribeiro, 93, Candelaria, 52837385 da Luz do Campo / SP",1,Margherita,1,39.9
1221,49,2024-02-18,20:10:00,"Estação José Mendes, 96, Fernão Dias, 66591-976 Campos / ES",8,Vegetariana,2,95.8
1222,62,2024-03-02,18:20:00,"Via de Rocha, 8, Conjunto Califórnia Ii, 57615313 Nunes de Cavalcanti / MS",7,Pepperoni,2,105.8
1223,83,2024-03-23,22:10:00,"Esplanada de da Luz, Madre Gertrudes, 65727-702 Nascimento das Pedras / AL",9,Chocolate,1,44.9
1224,47,2024-02-16,21:40:00,"Vale Ana Lívia Machado, 87, Universo, 90074-050 Sampaio / AM",8,Vegetariana,1,47.9
1225,11,2024-01-11,23:15:00,"Colônia Rocha, Pompéia, 94456439 Castro de Guerra / AP",5,Frango com Catupiry,2,99.8
1226,50,2024-02-19,21:00:00,"Praia da Rocha, 78, Barreiro, 74844-004 da Luz / AP",7,Pepperoni,3,158.7
1227,40,2024-02-09,21:20:00,"Feira de Pastor, 4, Vila Pilar, 43223-412 Montenegro de Nascimento / PI",3,Mussarela,3,125.7
1228,39,2024-02-08,22:40:00,"Trevo de Alves, 8, Vila São Rafael, 93460-771 Sampaio de Borges / RS",8,Vegetariana,3,143.7
1229,42,2024-02-11,23:10:00,"Colônia de Jesus, 83, Jatobá, 89674008 Teixeira / BA",6,Quatro Queijos,1,48.9
1230,83,2024-03-23,18:10:00,"Quadra Ferreira, Paquetá, 08083-803 da Luz / RS",4,Portuguesa,3,140.7
1231,27,2024-01-27,19:30:00,"Viela de Carvalho, 70, Madri, 83377894 Alves / MA",8,Vegetariana,1,47.9
1232,49,2024-02-18,21:45:00,"Vila de Rodrigues, 29, Acaiaca, 65637585 Cassiano Grande / MS",4,Portuguesa,1,46.9
1233,35,2024-02-04,19:50:00,"Pátio de Novaes, Eymard, 29717-617 Abreu de Minas / RR",3,Mussarela,3,125.7
1234,15,2024-01-15,20:50:00,"Chácara de da Cruz, Nova Cintra, 12708910 da Rocha / RN",7,Pepperoni,2,105.8
1235,30,2024-01-30,22:40:00,"Favela Maysa da Rocha, 4, Túnel De Ibirité, 17972083 da Mata Paulista / SE",5,Frango com Catupiry,2,99.8
1236,54,2024-02-23,22:40:00,"Via Clarice Gomes, Serra Do Curral, 30133487 Lima / PE",5,Frango com Catupiry,3,149.7
1237,86,2024-03-26,20:50:00,"Favela de Caldeira, 66, Palmeiras, 59095388 da Mata das Pedras / ES",3,Mussarela,2,83.8
1238,84,2024-03-24,22:45:00,"Avenida Fernando Pinto, 49, Vila Da Paz, 20356-167 Barros / AL",8,Vegetariana,3,143.7
1239,69,2024-03-09,18:00:00,"Estrada Porto, 37, Vila Betânia, 24050-124 Dias Paulista / DF",10,Banana com Canela,3,131.7
1240,91,2024-03-31,20:40:00,"Estação de Moraes, 70, Planalto, 21961487 Aragão das Pedras / RJ",4,Portuguesa,2,93.8
1241,52,2024-02-21,18:20:00,"Área da Costa, 680, Esperança, 45920-226 Costela de Pinto / AP",9,Chocolate,2,89.8
1242,53,2024-02-22,19:10:00,"Setor Silveira, 20, Cônego Pinheiro 1ª Seção, 50040480 Cavalcanti / RJ",5,Frango com Catupiry,2,99.8
1243,71,2024-03-11,19:30:00,"Jardim Vargas, 84, Vila Nova Dos Milionarios, 86653-734 da Rocha / CE",4,Portuguesa,3,140.7
1244,44,2024-02-13,18:20:00,"Avenida Santos, 93, Gameleira, 49008-888 Viana de Viana / BA",9,Chocolate,2,89.8
1245,43,2024-02-12,23:45:00,"Praça Maria Julia Novais, Vila São Gabriel, 06792384 Mendes de Ferreira / SC",3,Mussarela,2,83.8
1246,26,2024-01-26,22:45:00,"Jardim de Aragão, 94, Taquaril, 81705129 Cavalcanti / MG",9,Chocolate,1,44.9
1247,52,2024-02-21,20:15:00,"Trevo Benicio da Cunha, 38, Etelvina Carneiro, 76102097 Correia de Sampaio / TO",7,Pepperoni,3,158.7
1248,59,2024-02-28,19:10:00,"Aeroporto Bernardo Almeida, 3, São Geraldo, 64148-558 Farias / AL",1,Margherita,3,119.7
1249,88,2024-03-28,18:15:00,"Vila Luísa Fernandes, 21, Tres Marias, 98850150 Leão / PR",4,Portuguesa,1,46.9
1250,50,2024-02-19,23:10:00,"Residencial de da Costa, 857, Parque São José, 19981-145 Novais / PR",9,Chocolate,1,44.9
1251,35,2024-02-04,20:10:00,"Morro Agatha Azevedo, Túnel De Ibirité, 42097718 Barros de Albuquerque / TO",2,Calabresa,2,85.8
1252,49,2024-02-18,21:40:00,"Praia Santos, Marieta 2ª Seção, 39004223 Vargas do Amparo / AM",7,Pepperoni,2,105.8
1253,28,2024-01-28,18:30:00,"Loteamento de da Rocha, 9, Andiroba, 28227708 Abreu / RS",8,Vegetariana,2,95.8
1254,63,2024-03-03,23:00:00,"Vale de Vieira, 89, Vista Do Sol, 76403717 Novais das Flores / RS",4,Portuguesa,3,140.7
1255,39,2024-02-08,20:30:00,"Avenida Cirino, 86, Vila Vista Alegre, 09014-032 Viana / DF",10,Banana com Canela,3,131.7
1256,79,2024-03-19,23:20:00,"Recanto de Novais, Leticia, 11619819 Oliveira do Amparo / BA",6,Quatro Queijos,1,48.9
1257,25,2024-01-25,20:50:00,"Esplanada da Mata, 37, Vila Nossa Senhora Do Rosário, 55301248 Aparecida dos Dourados / CE",8,Vegetariana,2,95.8
1258,47,2024-02-16,22:30:00,"Campo Sara Nascimento, 76, Juliana, 20928232 Fogaça do Oeste / AM",4,Portuguesa,3,140.7
1259,48,2024-02-17,22:20:00,"Praça de Cavalcanti, 94, Madre Gertrudes, 41546-264 Costela das Pedras / DF",10,Banana com Canela,1,43.9
1260,48,2024-02-17,22:10:00,"Lagoa Levi Souza, 419, Tiradentes, 33857-176 Lima de Guerra / SC",4,Portuguesa,3,140.7
1261,53,2024-02-22,18:00:00,"Morro Pedro Gonçalves, 32, Planalto, 83495-269 Caldeira / SC",10,Banana com Canela,2,87.8
